(7, 1.4602759736774058, 10)
(10, 1.8631247735187824, 10)
(20, 1.1599435507005171, 10)
(12, 1.331074210663542, 10)
(12, 1.1981277400774575, 10)
(16, 1.2038770360554079, 10)
(12, 1.185179202446034, 10)
(7, 1.460275973677406, 10)
(13, 1.197343405069515, 10)
(12, 1.2276698522693061, 10)
(9, 1.4364831574635075, 10)
(16, 1.2161035620096672, 10)
(19, 1.2119332303024657, 10)
(14, 1.2205298258757713, 10)
(13, 1.7396695334644467, 10)
(9, 1.4364831574635073, 10)
(10, 1.2276698522693061, 10)
(11, 1.1547249176679286, 10)
(13, 1.1973434050695153, 10)
(10, 1.4855479950470822, 10)
(14, 1.2415809514204152, 10)
(15, 1.2120388392285666, 10)
(11, 1.2177881352065167, 10)
(29, 1.187203525765723, 10)
(16, 1.4577768844455312, 10)
(11, 1.9035373361800658, 10)
(7, 1.460275973677406, 10)
(12, 1.465031905271467, 10)
(10, 1.2276698522693061, 10)
(11, 1.4602759736774058, 10)
(17, 1.1749413192712015, 10)
(14, 1.1851792024460341, 10)
(19, 1.3242503261449379, 10)
(10, 1.2276698522693061, 10)
(10, 1.2415809514204155, 10)
(18, 1.6127704415914117, 10)
(19, 1.1623857773336959, 10)
(15, 1.1749413192712013, 10)
(10, 1.220529825875771, 10)
(10, 1.8391927844367126, 10)
(13, 1.7969875895352687, 10)
(11, 1.217788135206517, 10)
(8, 1.8631247735187828, 10)
(12, 1.1851792024460341, 10)
(9, 1.2415809514204152, 10)
(12, 1.2276698522693061, 10)
(20, 1.2038770360554076, 10)
(16, 1.6443817000679597, 10)
(7, 1.927330152393964, 10)
(13, 1.4177853238541336, 10)
(15, 1.75632232328481, 10)
(10, 1.2038770360554076, 10)
(16, 1.2205298258757713, 10)
(16, 1.2205298258757713, 10)
(18, 1.220529825875771, 10)
(12, 1.4855479950470825, 10)
(12, 1.2038770360554079, 10)
(15, 1.2177881352065167, 10)
(10, 1.2276698522693061, 10)
(17, 1.3629447104524104, 10)
(7, 1.4602759736774058, 10)
(11, 1.20448343146305, 10)
(9, 1.4364831574635075, 10)
(12, 1.2276698522693061, 10)
(16, 1.1851792024460341, 10)
(13, 1.4602759736774058, 10)
(11, 1.2044834314630501, 10)
(18, 1.2276698522693061, 10)
(16, 1.2719576247733229, 10)
(14, 1.1981277400774575, 10)
(9, 1.728537412490299, 10)
(10, 1.2205298258757713, 10)
(25, 1.4296948714324629, 10)
(15, 1.6444587904999919, 10)
(15, 1.4082820959681897, 10)
(8, 1.8463328108302475, 10)
(14, 1.4082820959681897, 10)
(13, 1.6342411718735455, 10)
(12, 1.4501973716173449, 10)
(20, 1.1973434050695153, 10)
(14, 1.1851792024460341, 10)
(10, 1.2205298258757713, 10)
(11, 1.5222827023883443, 10)
(7, 1.4602759736774058, 10)
(13, 1.402532799990239, 10)
(10, 1.2276698522693061, 10)
(18, 1.2089635356161326, 10)
(13, 1.2177881352065167, 10)
(14, 1.3609203871327213, 10)
(14, 1.1780709333547557, 10)
(13, 1.2415809514204152, 10)
(20, 1.185179202446034, 10)
(7, 1.460275973677406, 10)
(11, 1.185210959748291, 10)
(13, 1.9201901260004295, 10)
(12, 1.2205298258757713, 10)
(14, 1.2276698522693061, 10)
(9, 1.9035373361800658, 10)
(16, 1.2089635356161323, 10)
(16, 1.1736129121863952, 10)
(10, 1.2205298258757713, 10)
(13, 1.20448343146305, 10)
(12, 1.2276698522693061, 10)
(8, 1.2276698522693061, 10)
(11, 1.453135947283871, 10)
(8, 1.2276698522693061, 10)
(13, 1.5764383858879922, 10)
(18, 1.1614181435343924, 10)
(21, 1.189322079481577, 10)
(10, 1.4855479950470822, 10)
(11, 1.2344409250268804, 10)
(9, 1.4531359472838712, 10)
(15, 1.187724847335299, 10)
(14, 1.1981277400774575, 10)
(10, 1.220529825875771, 10)
(19, 1.1950278819486444, 10)
(22, 1.435489793079618, 10)
(11, 1.4177853238541336, 10)
(12, 1.2276698522693061, 10)
(8, 1.4034110369559938, 10)
(12, 1.2276698522693061, 10)
(17, 1.7396695334644465, 10)
(15, 1.4578918788779325, 10)
(8, 1.227669852269306, 10)
(12, 1.2482706810431365, 10)
(12, 1.2038770360554079, 10)
(19, 0.9451037198331332, 10)
(12, 1.1851792024460341, 10)
(12, 1.2205298258757713, 10)
(16, 1.185179202446034, 10)
(11, 1.4177853238541338, 10)
(18, 1.2038770360554079, 10)
